edad	genero	pais	is_condicion_fisica	detalle_condicion	nivel_expereincia_previo	condicion_previa	motivo	n_acompañantes	epoca	is_camino_realizado_prev	ruta	dias	inicio	distancia	dureza	calzado	is_calzado_adecuado	is_tr_mochila	is_reserva_aloj	alojamiento	hace_cuanto	is_volver_a_hacer	etapa_ideal	nota	is_lesion	consejos	modo_realizacion	intensidad_km_dia	grupo_edad	temporada	is_experto_senderismo
32.0	Mujer	España	0	No	Avanzada (rutas largas con mochila/montaña)	Baja	Cultural/turístico, Personal/reflexivo, Religioso	Desconocido	Primavera	0	Portugués	6.0	Vigo	100	Suaves	Botas de montaña	1	0	1	Hostales / Hoteles	En los últimos 2 años	Sí	Cortas y fáciles (≤ 15 km)	9	No	Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	30-39	Primavera	0
48.0	Mujer	Alemania	0	Asma leve	Básica (≤ 10 km ocasionalmente)	Alta	Deportivo	Desconocido	Verano	0	Francés	6.0	Sarria	100	Moderadas	Zapatillas de trail running	1	0	0	Albergues públicos	Más de 2 años	Sí	Medias (~20 km con algo de desnivel)	8	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	40-49	Verano	0
41.0	Hombre	EEUU	0	No	Básica (≤ 10 km ocasionalmente)	Baja	Cultural/turístico, Deportivo	6.0	Verano	0	Primitivo	6.0	Lugo	100	Suaves	Sandalias de trekking	0	1	1	Albergues privados, Hostales / Hoteles	En los últimos 2 años	Sí	Cortas y fáciles (≤ 15 km)	9	No	Planifica etapas cortas y constantes, evita alargar por euforia. Sal temprano por el calor y reserva si vas por el Francés. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	40-49	Verano	0
31.0	Hombre	España	0	No	Ninguna	Media	Cultural/turístico	Desconocido	Verano	0	Primitivo	6.0	Oviedo	200	Moderadas	Botas de montaña	1	0	1	Albergues públicos, Albergues privados	En los últimos 2 años	Sí	Medias (~20 km con algo de desnivel)	8	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	33.333333333333336	30-39	Verano	0
34.0	Mujer	España	0	No	Ninguna	Baja	Cultural/turístico, Personal/reflexivo	3.0	Primavera	0	Portugués	15.0	Porto	200	Suaves	Zapatillas de trail running	1	0	0	Albergues públicos	Este año	Tal vez	Medias (~20 km con algo de desnivel)	7	No	Sin respuesta	A pie	13.333333333333334	30-39	Primavera	0
32.0	Mujer	España	0	No	Ninguna	Alta	Cultural/turístico, Personal/reflexivo, Religioso	6.0	Primavera	0	Francés	5.0	Sarria	100	Moderadas	Botas de montaña	1	0	0	Albergues privados	Más de 2 años	Sí	Medias (~20 km con algo de desnivel)	8	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	20.0	30-39	Primavera	0
32.0	Mujer	España	0	Escoliosis	Básica (≤ 10 km ocasionalmente)	Media	Deportivo, Personal/reflexivo	Desconocido	Verano	0	Francés	6.0	Sarria	100	Moderadas	Botas de montaña	1	0	1	Hostales / Hoteles	Este año	Sí	Medias (~20 km con algo de desnivel)	9	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	30-39	Verano	0
48.0	Mujer	España	0	No	Moderada (10–20 km regularmente)	Media	Personal/reflexivo	Desconocido	Verano	0	Portugués	6.0	Vigo	100	Moderadas	Sandalias de trekking	0	0	1	Hostales / Hoteles	Este año	Sí	Medias (~20 km con algo de desnivel)	9	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	40-49	Verano	0
32.0	Mujer	Alemania	0	No	Moderada (10–20 km regularmente)	Baja	Personal/reflexivo, Religioso	3.0	Primavera	0	Portugués	6.0	Pontevedra	100	Suaves	Playeros 	0	0	0	Albergues privados	En los últimos 2 años	Sí	Medias (~20 km con algo de desnivel)	9	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	30-39	Primavera	0
29.0	Mujer	España	0	No	Básica (≤ 10 km ocasionalmente)	Media	Cultural/turístico, Religioso	3.0	Primavera	0	Portugués	6.0	Vigo	100	Exigentes	Zapatillas de trail running	1	1	0	Albergues públicos, Albergues privados	En los últimos 2 años	Sí	Medias (~20 km con algo de desnivel)	9	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	18-29	Primavera	0
29.0	Hombre	Reino Unido	0	No	Básica (≤ 10 km ocasionalmente)	Alta	Deportivo, Religioso	3.0	Verano	0	Inglés	4.0	A Coruña	100	Moderadas	Zapatillas de trail running	1	0	1	Albergues públicos, Albergues privados	Más de 2 años	Sí	Largas y exigentes (≥ 25 km)	8	No	Controla el ritmo; escucha tus pies y haz estiramientos. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	25.0	18-29	Verano	0
29.0	Mujer	España	0	No	Moderada (10–20 km regularmente)	Alta	Deportivo, Personal/reflexivo	Desconocido	Primavera	0	del Norte	6.0	Ribadeo	100	Moderadas	Botas de montaña	1	0	1	Hostales / Hoteles	Más de 2 años	Sí	Medias (~20 km con algo de desnivel)	8	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	18-29	Primavera	0
43.0	Mujer	España	0	No	Básica (≤ 10 km ocasionalmente)	Media	Cultural/turístico, Personal/reflexivo	Desconocido	Otoño	0	Portugués	4.0	Pontevedra	100	Suaves	Botas de montaña	1	0	0	Albergues públicos	Este año	Sí	Cortas y fáciles (≤ 15 km)	8	No	Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	25.0	40-49	Otoño	0
32.0	Mujer	España	0	No	Moderada (10–20 km regularmente)	Alta	Deportivo, Personal/reflexivo, Religioso	Desconocido	Primavera	0	Francés	6.0	Sarria	100	Moderadas	Botas de montaña	1	0	0	Albergues públicos	En los últimos 2 años	Sí	Largas y exigentes (≥ 25 km)	9	No	Controla el ritmo; escucha tus pies y haz estiramientos. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	30-39	Primavera	0
24.0	Hombre	Reino Unido	0	No	Básica (≤ 10 km ocasionalmente)	Media	Deportivo, Religioso	Desconocido	Primavera	0	Portugués	23.0	Lisboa	200	Muy variables	Zapatillas de trail running	1	1	1	Albergues públicos, Albergues privados	Más de 2 años	Sí	Largas y exigentes (≥ 25 km)	10	No	Sin respuesta	A pie	8.695652173913043	18-29	Primavera	0
46.0	Mujer	España	1	Fascitis plantar	Moderada (10–20 km regularmente)	Alta	Personal/reflexivo, Religioso	Desconocido	Verano	0	Francés	6.0	Sarria	100	Moderadas	Botas de montaña	1	0	1	Hostales / Hoteles	En los últimos 2 años	Sí	Medias (~20 km con algo de desnivel)	8	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	40-49	Verano	0
32.0	Hombre	España	0	No	Avanzada (rutas largas con mochila/montaña)	Media	Cultural/turístico, Religioso	Desconocido	Verano	1	Francés	7.0	Sarria	100	Suaves	Sandalias de trekking	1	0	0	Albergues públicos	En los últimos 2 años	Sí	Medias (~20 km con algo de desnivel)	10	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	14.285714285714286	30-39	Verano	0
48.0	Mujer	Colombia	1	Dolor lumbar	Básica (≤ 10 km ocasionalmente)	Media	Personal/reflexivo, Religioso	Desconocido	Primavera	0	Francés	6.0	Sarria	100	Moderadas	Sandalias de trekking	1	0	0	Albergues públicos, Albergues privados	Más de 2 años	Tal vez	Medias (~20 km con algo de desnivel)	7	No	Sin respuesta	A pie	16.666666666666668	40-49	Primavera	0
32.0	Mujer	Alemania	0	No	Moderada (10–20 km regularmente)	Alta	Cultural/turístico, Religioso	Desconocido	Otoño	0	Francés	6.0	Sarria	100	Moderadas	Zapatillas de trail running	1	0	0	Albergues públicos, Albergues privados	Este año	Sí	Medias (~20 km con algo de desnivel)	8	No	Sin respuesta	A pie	16.666666666666668	30-39	Otoño	0
32.0	Hombre	España	0	No	Ninguna	Media	Cultural/turístico, Deportivo	3.0	Verano	0	Portugués	10.0	Porto	200	Moderadas	Botas de montaña	1	1	1	Hostales / Hoteles, Pensiones	Más de 2 años	Sí	Medias (~20 km con algo de desnivel)	8	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	20.0	30-39	Verano	0
32.0	Mujer	España	0	No	Avanzada (rutas largas con mochila/montaña)	Baja	Deportivo, Religioso	Desconocido	Verano	0	Primitivo	6.0	Oviedo	200	Exigentes	Playeros 	0	1	1	Albergues privados, Hostales / Hoteles	En los últimos 2 años	Sí	Largas y exigentes (≥ 25 km)	9	No	Sin respuesta	A pie	33.333333333333336	30-39	Verano	0
32.0	Hombre	España	1	Dolor lumbar	Básica (≤ 10 km ocasionalmente)	Media	Cultural/turístico, Deportivo, Religioso	Desconocido	Otoño	1	Portugués	7.0	Tui	100	Suaves	Zapatillas deportivas normales	1	1	1	Albergues públicos, Albergues privados	Este año	Sí	Medias (~20 km con algo de desnivel)	8	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	14.285714285714286	30-39	Otoño	0
32.0	Mujer	España	1	Asma leve	Ninguna	Alta	Deportivo	Desconocido	Invierno	0	Inglés	6.0	A Coruña	100	Moderadas	Botas de montaña	1	0	0	Albergues privados	En los últimos 2 años	Sí	Largas y exigentes (≥ 25 km)	8	No	Controla el ritmo; escucha tus pies y haz estiramientos. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	30-39	Invierno	0
28.0	Hombre	España	0	No	Moderada (10–20 km regularmente)	Alta	Cultural/turístico, Deportivo, Religioso	Desconocido	Verano	1	Francés	6.0	Astorga	200	Muy variables	Zapatillas de trail running	1	0	0	Albergues públicos, Albergues privados	Este año	Sí	Medias (~20 km con algo de desnivel)	9	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	33.333333333333336	18-29	Verano	0
32.0	Mujer	España	0	No	Ninguna	Media	Deportivo, Personal/reflexivo	3.0	Primavera	0	Francés	6.0	Ponferrada	200	Moderadas	Zapatillas de trail running	1	0	0	Albergues públicos	En los últimos 2 años	Sí	Medias (~20 km con algo de desnivel)	9	No	Sin respuesta	En bici	33.333333333333336	30-39	Primavera	0
32.0	Mujer	España	0	No	Moderada (10–20 km regularmente)	Media	Religioso	Desconocido	Verano	1	Portugués	3.0	Pontevedra	100	Moderadas	Zapatillas de trail running	1	1	1	Hostales / Hoteles, Airbnb	Este año	Sí	Largas y exigentes (≥ 25 km)	8	No	Sin respuesta	En bici	33.333333333333336	30-39	Verano	0
25.0	Mujer	España	0	No	Básica (≤ 10 km ocasionalmente)	Media	Religioso	Desconocido	Verano	0	Francés	7.0	Sarria	100	Suaves	Botas de montaña	1	0	1	Albergues privados, Hostales / Hoteles	En los últimos 2 años	Sí	Cortas y fáciles (≤ 15 km)	8	No	Planifica etapas cortas y constantes, evita alargar por euforia. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	14.285714285714286	18-29	Verano	0
31.0	Mujer	España	0	No	Básica (≤ 10 km ocasionalmente)	Media	Personal/reflexivo, Religioso	Desconocido	Verano	0	Portugués	9.0	Barcelos	200	Moderadas	Playeros 	1	1	0	Albergues públicos, Albergues privados, Hostales / Hoteles	En los últimos 2 años	Sí	Medias (~20 km con algo de desnivel)	9	No	Sin respuesta	A pie	22.22222222222222	30-39	Verano	0
61.0	Mujer	Italia	0	No	Ninguna	Media	Cultural/turístico, Personal/reflexivo, Religioso	Desconocido	Verano	1	Inglés	6.0	Betanzos	100	Moderadas	Zapatillas de trail running	1	0	1	Hostales / Hoteles, Airbnb	Este año	Sí	Medias (~20 km con algo de desnivel)	9	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	60-70	Verano	0
25.0	Mujer	Alemania	0	No	Moderada (10–20 km regularmente)	Media	Deportivo, Personal/reflexivo, Religioso	3.0	Verano	0	Portugués	10.0	Porto	200	Exigentes	Zapatillas de trail running	1	0	1	Hostales / Hoteles	Más de 2 años	Sí	Medias (~20 km con algo de desnivel)	8	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	20.0	18-29	Verano	0
26.0	Mujer	España	0	No	Avanzada (rutas largas con mochila/montaña)	Alta	Deportivo	Desconocido	Primavera	0	Francés	6.0	Sarria	100	Moderadas	Zapatillas deportivas normales	1	0	0	Albergues públicos	Este año	Sí	Medias (~20 km con algo de desnivel)	8	No	Sin respuesta	A pie	16.666666666666668	18-29	Primavera	0
32.0	Mujer	España	0	No	Moderada (10–20 km regularmente)	Media	Personal/reflexivo, Religioso	Desconocido	Otoño	0	Francés	6.0	Triacastela	100	Moderadas	Botas de montaña	1	0	0	Albergues públicos	Este año	Sí	Medias (~20 km con algo de desnivel)	10	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	30-39	Otoño	0
32.0	Mujer	España	0	No	Básica (≤ 10 km ocasionalmente)	Alta	Personal/reflexivo, Religioso	Desconocido	Verano	0	del Norte	6.0	Ribadeo	100	Suaves	Playeros 	1	0	0	Albergues públicos, Albergues privados	Este año	Sí	Medias (~20 km con algo de desnivel)	9	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	En bici	16.666666666666668	30-39	Verano	0
30.0	Mujer	Italia	0	Escoliosis	Ninguna	Media	Deportivo, Personal/reflexivo	Desconocido	Otoño	0	Inglés	5.0	Ferrol	100	Moderadas	Botas de montaña	1	0	1	Hostales / Hoteles, Pensiones	Este año	Tal vez	Largas y exigentes (≥ 25 km)	6	Sí, importante (me hizo abandonar)	Sin respuesta	A pie	20.0	30-39	Otoño	0
32.0	Mujer	España	0	Fascitis plantar	Ninguna	Media	Deportivo, Personal/reflexivo	3.0	Verano	0	Portugués	6.0	Tui	100	Moderadas	Zapatillas de trail running	1	0	0	Albergues públicos, Albergues privados	En los últimos 2 años	Sí	Medias (~20 km con algo de desnivel)	9	No	Sin respuesta	A pie	16.666666666666668	30-39	Verano	0
32.0	Hombre	Portugal	0	No	Básica (≤ 10 km ocasionalmente)	Alta	Cultural/turístico, Religioso	6.0	Invierno	1	Inglés	6.0	Ferrol	100	Moderadas	Botas de montaña	1	0	0	Albergues públicos	En los últimos 2 años	Sí	Largas y exigentes (≥ 25 km)	8	No	Controla el ritmo; escucha tus pies y haz estiramientos. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	30-39	Invierno	0
32.0	Hombre	España	0	No	Básica (≤ 10 km ocasionalmente)	Media	Cultural/turístico, Deportivo, Personal/reflexivo	Desconocido	Verano	0	Portugués	30.0	Lisboa	200	Moderadas	Zapatillas deportivas normales	1	0	1	Hostales / Hoteles	Más de 2 años	Sí	Medias (~20 km con algo de desnivel)	9	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	6.666666666666667	30-39	Verano	0
32.0	Mujer	España	0	No	Ninguna	Media	Cultural/turístico, Personal/reflexivo, Religioso	Desconocido	Otoño	0	del Norte	10.0	Ribadeo	100	Moderadas	Botas de montaña	1	0	1	Albergues públicos, Albergues privados	Este año	Tal vez	Medias (~20 km con algo de desnivel)	7	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	10.0	30-39	Otoño	0
26.0	Hombre	España	0	No	Moderada (10–20 km regularmente)	Alta	Cultural/turístico, Deportivo, Religioso	Desconocido	Verano	0	Francés	7.0	Sarria	100	Suaves	Zapatillas de trail running	1	0	0	Albergues privados	Más de 2 años	Tal vez	Cortas y fáciles (≤ 15 km)	7	No	Sin respuesta	A pie	14.285714285714286	18-29	Verano	0
27.0	Mujer	España	0	No	Avanzada (rutas largas con mochila/montaña)	Media	Deportivo, Personal/reflexivo, Religioso	Desconocido	Invierno	1	Francés	6.0	Sarria	100	Suaves	Botas de montaña	1	0	1	Hostales / Hoteles	En los últimos 2 años	Sí	Cortas y fáciles (≤ 15 km)	8	No	Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	18-29	Invierno	0
42.0	Mujer	España	0	No	Básica (≤ 10 km ocasionalmente)	Alta	Cultural/turístico, Religioso	3.0	Primavera	0	Francés	6.0	Sarria	100	Moderadas	Botas de montaña	1	0	0	Albergues públicos, Albergues privados	En los últimos 2 años	Sí	Medias (~20 km con algo de desnivel)	8	No	Sin respuesta	A pie	16.666666666666668	40-49	Primavera	0
37.0	Hombre	España	0	No	Básica (≤ 10 km ocasionalmente)	Alta	Cultural/turístico, Religioso	Desconocido	Primavera	0	Francés	6.0	Sarria	100	Moderadas	Botas de montaña	1	0	0	Albergues públicos, Albergues privados	Más de 2 años	Sí	Largas y exigentes (≥ 25 km)	8	No	Controla el ritmo; escucha tus pies y haz estiramientos. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	30-39	Primavera	0
37.0	Hombre	Reino Unido	0	No	Moderada (10–20 km regularmente)	Media	Cultural/turístico, Deportivo	3.0	Verano	0	Francés	51.0	Saint-Jean-Pied-De-Port	200	Suaves	Zapatillas de trail running	1	1	1	Hostales / Hoteles, Airbnb	En los últimos 2 años	Sí	Cortas y fáciles (≤ 15 km)	10	No	Planifica etapas cortas y constantes, evita alargar por euforia. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	3.9215686274509802	30-39	Verano	0
39.0	Hombre	España	0	No	Avanzada (rutas largas con mochila/montaña)	Media	Cultural/turístico	Desconocido	Verano	1	Portugués	4.0	Pontevedra	100	Suaves	Zapatillas de trail running	1	0	1	Albergues públicos, Albergues privados	Este año	Sí	Medias (~20 km con algo de desnivel)	9	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	En bici	25.0	30-39	Verano	0
